openalex_id,display_name,country_code,type,works_count
https://openalex.org/I50760025,Hangzhou Dianzi University,CN,education,29083
https://openalex.org/I63072094,University of Portsmouth,GB,education,28981
https://openalex.org/I4210106256,University Hospital of Geneva,CH,healthcare,28973
https://openalex.org/I164915025,Mexican Social Security Institute,MX,government,28940
https://openalex.org/I4210159865,Xiangya Hospital Central South University,CN,healthcare,28928
https://openalex.org/I2802654988,Princess Margaret Cancer Centre,CA,healthcare,28924
https://openalex.org/I98461037,Tecnológico de Monterrey,MX,education,28900
https://openalex.org/I11983389,Manchester Metropolitan University,GB,education,28896
https://openalex.org/I37574244,Sichuan Agricultural University,CN,education,28886
https://openalex.org/I4210156804,First Affiliated Hospital of Zhengzhou University,CN,healthcare,28881
https://openalex.org/I4210159876,Institute of Physics,CN,facility,28865
https://openalex.org/I1298207432,Guy's Hospital,GB,healthcare,28811
https://openalex.org/I161716053,China Pharmaceutical University,CN,education,28750
https://openalex.org/I4210086933,NYU Langone Health,US,healthcare,28727
https://openalex.org/I188703185,GTx (United States),US,company,28704
https://openalex.org/I167576493,Colorado School of Mines,US,education,28700
https://openalex.org/I13134134,Universidad de Cantabria,ES,education,28658
https://openalex.org/I168537998,Eli Lilly (United States),US,company,28555
https://openalex.org/I112524849,Yamagata University,JP,education,28534
https://openalex.org/I84470341,Catholic University of America,US,education,28509
https://openalex.org/I2801766832,McGill University Health Centre,CA,healthcare,28492
https://openalex.org/I1321649718,Royal Children's Hospital,AU,healthcare,28433
https://openalex.org/I98466806,Pontifícia Universidade Católica de São Paulo,BR,education,28332
https://openalex.org/I80043,Institut Curie,FR,nonprofit,28329
https://openalex.org/I2802619606,Klinikum rechts der Isar,DE,healthcare,28328
https://openalex.org/I43922553,Wuhan University of Science and Technology,CN,education,28324
https://openalex.org/I2801259928,Royal London Hospital,GB,healthcare,28316
https://openalex.org/I36788626,California University of Pennsylvania,US,education,28293
https://openalex.org/I125687163,City College of New York,US,education,28268
https://openalex.org/I26999989,University of the Free State,ZA,education,28251
https://openalex.org/I70703428,Palacký University Olomouc,CZ,education,28224
https://openalex.org/I4210141030,SickKids Foundation,CA,nonprofit,28218
https://openalex.org/I4588055,Tottori University,JP,education,28202
https://openalex.org/I192513696,National University of San Marcos,PE,education,28174
https://openalex.org/I11932220,Institució Catalana de Recerca i Estudis Avançats,ES,nonprofit,28168
https://openalex.org/I167360494,University of Wuppertal,DE,education,28159
https://openalex.org/I2800722420,Ottawa Hospital,CA,healthcare,28141
https://openalex.org/I190085865,Universidade Federal de Sergipe,BR,education,28099
https://openalex.org/I135768898,Ritsumeikan University,JP,education,28060
https://openalex.org/I98301867,Hasanuddin University,ID,education,28011
https://openalex.org/I164389053,Fordham University,US,education,27997
https://openalex.org/I131077856,Centre de Coopération Internationale en Recherche Agronomique pour le Développement,FR,facility,27996
https://openalex.org/I3125347698,Babeș-Bolyai University,RO,education,27964
https://openalex.org/I4210127387,Siberian Branch of the Russian Academy of Sciences,RU,government,27961
https://openalex.org/I182083151,Universidad Rey Juan Carlos,ES,education,27840
https://openalex.org/I4610292,Xiangtan University,CN,education,27817
https://openalex.org/I129634264,Toho University,JP,education,27788
https://openalex.org/I4210091279,Université Sorbonne Paris Nord,FR,education,27787
https://openalex.org/I20529979,University of Electro-Communications,JP,education,27774
https://openalex.org/I21376657,Tanta University,EG,education,27745
https://openalex.org/I207014233,Kyushu Institute of Technology,JP,education,27744
https://openalex.org/I1317621060,Indian Institute of Technology Guwahati,IN,education,27739
https://openalex.org/I27897274,Istituto Superiore di Sanità,IT,government,27731
https://openalex.org/I864159182,University of Silesia in Katowice,PL,education,27708
https://openalex.org/I4210160189,Institut Polytechnique de Bordeaux,FR,education,27675
https://openalex.org/I2801935854,SLAC National Accelerator Laboratory,US,facility,27672
https://openalex.org/I230495080,University of Limerick,IE,education,27657
https://openalex.org/I51452335,Panjab University,IN,education,27651
https://openalex.org/I178169726,Southern Methodist University,US,education,27614
https://openalex.org/I47689461,Northeast Forestry University,CN,education,27605
https://openalex.org/I4210160192,Consorci Institut D'Investigacions Biomediques August Pi I Sunyer,ES,facility,27604
https://openalex.org/I4210149717,Center for Cancer Research,US,facility,27595
https://openalex.org/I118019719,Roche (Switzerland),CH,company,27590
https://openalex.org/I177802217,University of Mannheim,DE,education,27566
https://openalex.org/I1315085146,Universidade Federal de Lavras,BR,education,27538
https://openalex.org/I110079840,University of Hohenheim,DE,education,27528
https://openalex.org/I2799810409,Hospital of the University of Pennsylvania,US,healthcare,27468
https://openalex.org/I2800562746,Hospital Universitario La Paz,ES,healthcare,27444
https://openalex.org/I29606459,University of Mississippi Medical Center,US,healthcare,27432
https://openalex.org/I46597724,Poznań University of Technology,PL,education,27418
https://openalex.org/I66958751,Woods Hole Oceanographic Institution,US,nonprofit,27392
https://openalex.org/I170013655,Isfahan University of Technology,IR,education,27392
https://openalex.org/I106785703,Institut polytechnique de Grenoble,FR,education,27384
https://openalex.org/I20942203,Hainan University,CN,education,27379
https://openalex.org/I4210098460,Shanghai University of Traditional Chinese Medicine,CN,education,27375
https://openalex.org/I141649380,Western Michigan University,US,education,27340
https://openalex.org/I1302918504,Planetary Science Institute,US,nonprofit,27330
https://openalex.org/I110017253,Université de Tours,FR,education,27323
https://openalex.org/I4210088792,United States Army,US,government,27317
https://openalex.org/I33858575,Nagoya City University,JP,education,27304
https://openalex.org/I1309191912,Research Triangle Park Foundation,US,nonprofit,27283
https://openalex.org/I2610724,Chemnitz University of Technology,DE,education,27257
https://openalex.org/I146500386,Jichi Medical University,JP,education,27199
https://openalex.org/I181401687,American University,US,education,27187
https://openalex.org/I90669466,École des hautes études en sciences sociales,FR,facility,27152
https://openalex.org/I42934936,Dublin City University,IE,education,27150
https://openalex.org/I7947594,University of Maine,US,education,27149
https://openalex.org/I169333911,Gdańsk University of Technology,PL,education,27147
https://openalex.org/I118118575,New Jersey Institute of Technology,US,education,27147
https://openalex.org/I33434090,University of Massachusetts Boston,US,education,27121
https://openalex.org/I72227227,Makerere University,UG,education,27108
https://openalex.org/I106157433,University of Kassel,DE,education,27098
https://openalex.org/I141584323,University of Hertfordshire,GB,education,27060
https://openalex.org/I96226040,Université de Reims Champagne-Ardenne,FR,education,27048
https://openalex.org/I4210087413,University of Colorado Health,US,healthcare,26991
https://openalex.org/I42766147,University of Toyama,JP,education,26990
https://openalex.org/I36522303,Universität Greifswald,DE,education,26973
https://openalex.org/I67348948,Bayer (Germany),DE,company,26964
https://openalex.org/I3006985408,Jožef Stefan Institute,SI,facility,26948
https://openalex.org/I172780181,University of the Punjab,PK,education,26939
https://openalex.org/I161929037,Université de Bretagne Occidentale,FR,education,26936
https://openalex.org/I4210144610,Hôpital Saint-Louis,FR,healthcare,26910
https://openalex.org/I1294504835,Marshall Space Flight Center,US,facility,26899
https://openalex.org/I174183983,Maria Curie-Skłodowska University,PL,education,26897
https://openalex.org/I4210116048,Beijing National Laboratory for Molecular Sciences,CN,facility,26894
https://openalex.org/I4210127641,Vall d'Hebron Hospital Universitari,ES,healthcare,26818
https://openalex.org/I17721919,Shanxi Medical University,CN,education,26813
https://openalex.org/I165368041,University of Iceland,IS,education,26760
https://openalex.org/I164936912,The University of Texas at El Paso,US,education,26741
https://openalex.org/I11957088,Michigan Technological University,US,education,26739
https://openalex.org/I55931168,Cukurova University,TR,education,26738
https://openalex.org/I60587646,Brno University of Technology,CZ,education,26728
https://openalex.org/I11892038,University of Nigeria,NG,education,26693
https://openalex.org/I181697535,SUNY Downstate Health Sciences University,US,healthcare,26689
https://openalex.org/I135237710,Zhejiang Normal University,CN,education,26685
https://openalex.org/I4164984,International Islamic University Malaysia,MY,education,26654
https://openalex.org/I153845743,Moscow Institute of Physics and Technology,RU,education,26649
https://openalex.org/I233745408,Pontificia Universidad Javeriana,CO,education,26611
https://openalex.org/I4210140326,Centre for Economic Policy Research,GB,nonprofit,26602
https://openalex.org/I141472210,University of Alaska Fairbanks,US,education,26558
https://openalex.org/I47996466,University of Warmia and Mazury in Olsztyn,PL,education,26507
https://openalex.org/I72019824,Virginia Commonwealth University Medical Center,US,healthcare,26499
https://openalex.org/I4210160447,Universidad de Londres,MX,education,26487
https://openalex.org/I155173764,Rochester Institute of Technology,US,education,26461
https://openalex.org/I1314135232,Nationwide Children's Hospital,US,healthcare,26427
https://openalex.org/I114972647,University of Jordan,JO,education,26409
https://openalex.org/I11019714,Universidade da Coruña,ES,education,26399
https://openalex.org/I1310145890,International Monetary Fund,US,other,26392
https://openalex.org/I187986737,Collège de France,FR,education,26358
https://openalex.org/I3018718406,Centre Hospitalier Universitaire de Lille,FR,healthcare,26352
https://openalex.org/I188884621,Lodz University of Technology,PL,education,26332
https://openalex.org/I41455075,Universidade Federal de Campina Grande,BR,education,26329
https://openalex.org/I34949971,University of Jinan,CN,education,26306
https://openalex.org/I1292669757,Toshiba (Japan),JP,company,26303
https://openalex.org/I201726411,United Arab Emirates University,AE,education,26283
https://openalex.org/I106994412,Sinopec (China),CN,company,26254
https://openalex.org/I187494767,Syiah Kuala University,ID,education,26253
https://openalex.org/I138728355,High Energy Accelerator Research Organization,JP,facility,26196
https://openalex.org/I4210163399,Shandong First Medical University,CN,education,26185
https://openalex.org/I4402554120,Rutgers New Jersey Medical School,,education,26182
https://openalex.org/I179193067,Khon Kaen University,TH,education,26130
https://openalex.org/I52179390,University of Waikato,NZ,education,26130
https://openalex.org/I4210119759,Essen University Hospital,DE,healthcare,26128
https://openalex.org/I79741316,University of Pecs,HU,education,26097
https://openalex.org/I43313876,Dalian Maritime University,CN,education,26093
https://openalex.org/I142401562,Electronics and Telecommunications Research Institute,KR,facility,26061
https://openalex.org/I227306068,Ondokuz Mayıs University,TR,education,26053
https://openalex.org/I4210150789,Universitas Muhammadiyah Tapanuli Selatan,ID,education,26040
https://openalex.org/I1342360035,Uppsala University Hospital,SE,healthcare,26029
https://openalex.org/I1331278255,Universidade de Ribeirão Preto,BR,education,25992
https://openalex.org/I40677808,Kyoto Prefectural University of Medicine,JP,education,25981
https://openalex.org/I212220629,Peter the Great St. Petersburg Polytechnic University,RU,education,25964
https://openalex.org/I4210152119,Jiangsu Province Hospital,CN,healthcare,25964
https://openalex.org/I26347476,Loma Linda University,US,education,25947
https://openalex.org/I63596082,Tunis El Manar University,TN,education,25933
https://openalex.org/I4387153466,Weill Cornell Medicine,US,education,25921
https://openalex.org/I87673952,Erciyes University,TR,education,25876
https://openalex.org/I2960094004,Hospital General Universitario Gregorio Marañón,ES,healthcare,25795
https://openalex.org/I145722265,University of Thessaly,GR,education,25772
https://openalex.org/I32574673,Shantou University,CN,education,25761
https://openalex.org/I180585399,Dalian Institute of Chemical Physics,CN,facility,25744
https://openalex.org/I28777354,Sejong University,KR,education,25727
https://openalex.org/I75929689,UConn Health,US,healthcare,25704
https://openalex.org/I1318643470,Union Hospital,CN,healthcare,25692
https://openalex.org/I4210120668,Creative Commons,US,nonprofit,25683
https://openalex.org/I166843116,Sepuluh Nopember Institute of Technology,ID,education,25678
https://openalex.org/I28006308,Shandong Normal University,CN,education,25665
https://openalex.org/I36721946,Kuwait University,KW,education,25638
https://openalex.org/I4392021135,Transnational Press London,,education,25607
https://openalex.org/I20388574,SUNY Upstate Medical University,US,education,25600
https://openalex.org/I99364266,Academy of Scientific and Innovative Research,IN,education,25579
https://openalex.org/I43337087,Hebei University,CN,education,25513
https://openalex.org/I4210166499,Henan Polytechnic University,CN,education,25490
https://openalex.org/I4210160793,Institute of Geographic Sciences and Natural Resources Research,CN,facility,25480
https://openalex.org/I2803058125,Seoul National University Bundang Hospital,KR,healthcare,25456
https://openalex.org/I63601056,Menoufia University,EG,education,25428
https://openalex.org/I4210114115,IBM Research - Thomas J. Watson Research Center,US,facility,25417
https://openalex.org/I169046204,Universidad Autónoma de Nuevo León,MX,education,25412
https://openalex.org/I12469534,Quaid-i-Azam University,PK,education,25379
https://openalex.org/I878213199,Savitribai Phule Pune University,IN,education,25341
https://openalex.org/I887846188,Moscow Engineering Physics Institute,RU,education,25301
https://openalex.org/I2799899409,Hadassah Medical Center,IL,healthcare,25294
https://openalex.org/I49451733,Université d'Angers,FR,education,25283
https://openalex.org/I4210092774,Hôpital Cochin,FR,healthcare,25277
https://openalex.org/I131651094,University of Denver,US,education,25272
https://openalex.org/I61057504,Fujian Agriculture and Forestry University,CN,education,25258
https://openalex.org/I10902133,Universitat Jaume I,ES,education,25232
https://openalex.org/I138690464,University of Ghana,GH,education,25220
https://openalex.org/I4210161409,Berlin Heart (Germany),DE,company,25202
https://openalex.org/I2802841970,The Ohio State University Wexner Medical Center,US,healthcare,25182
https://openalex.org/I2799732068,Royal Prince Alfred Hospital,AU,healthcare,25098
https://openalex.org/I118517470,P.N. Lebedev Physical Institute of the Russian Academy of Sciences,RU,facility,25058
https://openalex.org/I4210122071,Medical University of Lodz,PL,education,25036
https://openalex.org/I3018134672,Helmholtz Zentrum München,DE,facility,24999
https://openalex.org/I4387152517,Instituto Superior Técnico,,education,24993
https://openalex.org/I159650629,University of Sassari,IT,education,24985
https://openalex.org/I31784960,Fukuoka University,JP,education,24979
https://openalex.org/I177721651,Oakland University,US,education,24910
https://openalex.org/I98635879,American University of Beirut,LB,education,24907
https://openalex.org/I4537092,Addis Ababa University,ET,education,24896
https://openalex.org/I2799886695,Veterans Health Administration,US,government,24850
https://openalex.org/I110120368,"National Agency for New Technologies, Energy and Sustainable Economic Development",IT,government,24824
https://openalex.org/I32725510,Universidade Federal de Mato Grosso,BR,education,24803
https://openalex.org/I2800191616,Maastricht University Medical Centre,NL,healthcare,24781
https://openalex.org/I169572211,Northeast Agricultural University,CN,education,24762
https://openalex.org/I157417397,Bowling Green State University,US,education,24749
https://openalex.org/I16038530,Aberystwyth University,GB,education,24698
https://openalex.org/I4210136522,Tokyo Women's Medical University,JP,education,24678
https://openalex.org/I39268498,University of Isfahan,IR,education,24650
https://openalex.org/I30849647,Tomsk Polytechnic University,RU,education,24642
https://openalex.org/I62921916,Universidade Federal Rural de Pernambuco,BR,education,24626
https://openalex.org/I122558511,Universidade Federal de Mato Grosso do Sul,BR,education,24623
https://openalex.org/I4210112713,University Hospital Schleswig-Holstein,DE,healthcare,24613
https://openalex.org/I110757952,Slovak University of Technology in Bratislava,SK,education,24597
https://openalex.org/I1307195382,St Bartholomew's Hospital,GB,healthcare,24575
https://openalex.org/I207547235,Benha University,EG,education,24566
https://openalex.org/I196817621,Carnegie Institution for Science,US,nonprofit,24497
https://openalex.org/I4210103346,Nanfang Hospital,CN,healthcare,24481
https://openalex.org/I4210116728,Universitas Patria Artha,ID,education,24476
https://openalex.org/I152429107,Jawaharlal Nehru University,IN,education,24422
https://openalex.org/I96908189,Xinjiang University,CN,education,24382
https://openalex.org/I4647051,Université de Picardie Jules Verne,FR,education,24372
https://openalex.org/I137853757,Howard University,US,education,24333
https://openalex.org/I182212641,University of Salzburg,AT,education,24329
https://openalex.org/I4210147586,Texas Children's Hospital,US,healthcare,24316
https://openalex.org/I205490536,Dongguk University,KR,education,24311
https://openalex.org/I53241121,Fundación Ciencias Exactas y Naturales,AR,nonprofit,24289
https://openalex.org/I103187081,Smithsonian Institution,US,government,24246
https://openalex.org/I4210135252,University of Minnesota Medical Center,US,healthcare,24213
https://openalex.org/I206895457,University of Siegen,DE,education,24187
https://openalex.org/I211433327,Ministry of Natural Resources,CN,government,24185
https://openalex.org/I165745306,Southwest Petroleum University,CN,education,24176
https://openalex.org/I4210103666,University Hospital Münster,DE,healthcare,24156
https://openalex.org/I4210088053,Universitätsklinikum Erlangen,DE,healthcare,24125
https://openalex.org/I177388780,Xuzhou Medical College,CN,education,24124
https://openalex.org/I52590639,Nottingham Trent University,GB,education,24092
https://openalex.org/I169645620,Institut Pascal,FR,facility,24091
https://openalex.org/I142947616,Institute of Cancer Research,GB,education,24055
https://openalex.org/I1316910977,DuPont (United States),US,company,24034
https://openalex.org/I166416128,DEVCOM Army Research Laboratory,US,government,24030
https://openalex.org/I200166805,Guy's and St Thomas' NHS Foundation Trust,GB,healthcare,24015
https://openalex.org/I23758234,Universitas Negeri Surabaya,ID,education,24004
https://openalex.org/I39147953,Universidad de Cádiz,ES,education,23997
https://openalex.org/I34771391,University of Cyprus,CY,education,23958
https://openalex.org/I114493937,Creighton University,US,education,23941
https://openalex.org/I4210096386,Bridge University,SS,education,23904
https://openalex.org/I159885104,École Pratique des Hautes Études,FR,education,23900
https://openalex.org/I131868736,Prince of Songkla University,TH,education,23896
https://openalex.org/I2801919071,University of Illinois System,US,education,23876
https://openalex.org/I4210153755,University Hospital Cologne,DE,healthcare,23866
https://openalex.org/I87531838,Teikyo University,JP,education,23865
https://openalex.org/I31595395,Chengdu University of Technology,CN,education,23860
https://openalex.org/I198105771,Kasetsart University,TH,education,23854
https://openalex.org/I12449238,Université d'Orléans,FR,education,23851
https://openalex.org/I4210149382,Johnson Space Center,US,facility,23756
https://openalex.org/I1286490081,Boston Medical Center,US,healthcare,23746
https://openalex.org/I4101805,Yıldız Technical University,TR,education,23738
https://openalex.org/I4210126829,China Medical University Hospital,TW,healthcare,23718
https://openalex.org/I4210144228,Eunice Kennedy Shriver National Institute of Child Health and Human Development,US,facility,23702
https://openalex.org/I4210139716,Max Planck Institute for Plasma Physics,DE,facility,23675
https://openalex.org/I271888150,Sriwijaya University,ID,education,23669
https://openalex.org/I2802229882,University Hospital of Lausanne,CH,healthcare,23640
https://openalex.org/I108714496,Tunis University,TN,education,23592
https://openalex.org/I10535382,Chongqing University of Posts and Telecommunications,CN,education,23545
https://openalex.org/I65285256,Pontifical Catholic University of Peru,PE,education,23540
https://openalex.org/I12079687,Edith Cowan University,AU,education,23537
https://openalex.org/I81556334,Amrita Vishwa Vidyapeetham,IN,education,23529
https://openalex.org/I4210145268,Hospital das Clínicas da Faculdade de Medicina da Universidade de São Paulo,BR,healthcare,23523
https://openalex.org/I1295876152,Houston Methodist,US,healthcare,23509
https://openalex.org/I188329596,University of Canberra,AU,education,23501
https://openalex.org/I3121799822,Universidade Federal do Piauí,BR,education,23476
https://openalex.org/I4210092888,Changchun Institute of Applied Chemistry,CN,facility,23467
https://openalex.org/I68986083,Northwest Normal University,CN,education,23457
https://openalex.org/I4210129794,Materials Science & Engineering,AU,facility,23426
https://openalex.org/I4210116730,Universitätsmedizin Göttingen,DE,healthcare,23425
https://openalex.org/I4210137180,Institute of High Energy Physics,CN,facility,23386
https://openalex.org/I80188885,Nippon Medical School,JP,education,23375
https://openalex.org/I178535277,University of the West of England,GB,education,23365
https://openalex.org/I87653560,VTT Technical Research Centre of Finland,FI,nonprofit,23348
https://openalex.org/I115498069,Jikei University School of Medicine,JP,education,23316
https://openalex.org/I143396566,Fırat University,TR,education,23311
https://openalex.org/I138211613,Austrian Academy of Sciences,AT,government,23290
https://openalex.org/I75420490,Louisiana State University Health Sciences Center New Orleans,US,healthcare,23286
https://openalex.org/I120230055,Poznan University of Medical Sciences,PL,education,23275
https://openalex.org/I4210165448,Agricultural Research Center,EG,facility,23211
https://openalex.org/I131835042,Bursa Uludağ Üni̇versi̇tesi̇,TR,education,23208
https://openalex.org/I2801556517,Ruijin Hospital,CN,healthcare,23166
https://openalex.org/I73417466,Coventry University,GB,education,23132
https://openalex.org/I37696226,University of Maribor,SI,education,23116
https://openalex.org/I169335092,University of North Carolina at Greensboro,US,education,23114
https://openalex.org/I2802557943,Agostino Gemelli University Polyclinic,IT,healthcare,23090
https://openalex.org/I103703290,Sakarya University,TR,education,23047
https://openalex.org/I75900474,Hubei University,CN,education,23035
https://openalex.org/I115752224,University of Insubria,IT,education,23035
https://openalex.org/I91935597,University of South China,CN,education,23025
https://openalex.org/I169016828,Shimane University,JP,education,23023
https://openalex.org/I178450904,National University of Distance Education,ES,education,23009
https://openalex.org/I8991828,Pukyong National University,KR,education,22983
https://openalex.org/I202963720,University of St. Gallen,CH,education,22945
https://openalex.org/I92869138,BOKU University,AT,education,22935
https://openalex.org/I4210130154,Laboratoire de Chimie,FR,facility,22919
https://openalex.org/I4210155088,Institute of Chemistry,CN,facility,22906
https://openalex.org/I55892964,Andalas University,ID,education,22893
https://openalex.org/I131434179,Nanjing University of Chinese Medicine,CN,education,22884
https://openalex.org/I164790352,Universidade do Estado de Santa Catarina,BR,education,22865
https://openalex.org/I119182057,Showa University,JP,education,22860
https://openalex.org/I30771326,Italian Institute of Technology,IT,facility,22850
https://openalex.org/I1328775524,Zhejiang Sci-Tech University,CN,education,22845
https://openalex.org/I91732220,Universidad del Valle,CO,education,22844
https://openalex.org/I160354086,Guangxi Medical University,CN,education,22837
https://openalex.org/I4210133362,Institut National de Physique Nucléaire et de Physique des Particules,FR,facility,22810
https://openalex.org/I75955062,Henan Normal University,CN,education,22807
https://openalex.org/I2801107848,New York Hospital Queens,US,healthcare,22795
https://openalex.org/I173888879,SINTEF,NO,facility,22792
https://openalex.org/I1313416372,US Forest Service,US,government,22782
https://openalex.org/I75124487,Gdańsk Medical University,PL,education,22775
https://openalex.org/I198091727,Tianjin Polytechnic University,CN,education,22775
https://openalex.org/I4210156707,Fondazione IRCCS Istituto Nazionale dei Tumori,IT,healthcare,22774
https://openalex.org/I173089394,ITMO University,RU,education,22761
https://openalex.org/I137534880,Southern Federal University,RU,education,22760
https://openalex.org/I56934997,Changsha University of Science and Technology,CN,education,22752
https://openalex.org/I104588304,University of Szczecin,PL,education,22737
https://openalex.org/I2801795740,Hospital de Sant Pau,ES,healthcare,22734
https://openalex.org/I1291836623,Mount Sinai Hospital,CA,healthcare,22718
https://openalex.org/I203172682,Northern Arizona University,US,education,22672
https://openalex.org/I185839726,Institut Universitaire de France,FR,education,22664
https://openalex.org/I2803043754,Henry Ford Hospital,US,healthcare,22643
https://openalex.org/I118292597,National Taipei University of Technology,TW,education,22638
https://openalex.org/I146516829,Hirosaki University,JP,education,22628
https://openalex.org/I55547365,Payame Noor University,IR,education,22622
https://openalex.org/I79889768,Universidade Federal de Alagoas,BR,education,22585
https://openalex.org/I926076166,Texas Tech University Health Sciences Center,US,education,22579
https://openalex.org/I190632392,Luleå University of Technology,SE,education,22561
https://openalex.org/I1336742384,Children's National,US,healthcare,22548
https://openalex.org/I4210153856,Second Xiangya Hospital of Central South University,CN,healthcare,22543
https://openalex.org/I177739611,Yangtze University,CN,education,22514
https://openalex.org/I16820183,Illinois College,US,education,22510
https://openalex.org/I177136067,Saga University,JP,education,22508
https://openalex.org/I170658231,Osnabrück University,DE,education,22473
https://openalex.org/I39854758,Auckland University of Technology,NZ,education,22442
https://openalex.org/I1336856363,Natural History Museum,GB,archive,22426
https://openalex.org/I39481719,Institut National de la Recherche Scientifique,CA,education,22423
https://openalex.org/I162096671,Universidad de Los Andes,CO,education,22422
https://openalex.org/I47818738,Sultan Qaboos University,OM,education,22414
https://openalex.org/I90745801,University of New England,AU,education,22411
https://openalex.org/I133738476,University of Massachusetts Lowell,US,education,22400
https://openalex.org/I721619,Benemérita Universidad Autónoma de Puebla,MX,education,22397
https://openalex.org/I4210087516,Gunadarma University,ID,education,22396
https://openalex.org/I58918642,"Sofia University ""St. Kliment Ohridski""",BG,education,22381
https://openalex.org/I4401726811,Hartford Financial Services (United States),,company,22332
https://openalex.org/I22716506,Lanzhou University of Technology,CN,education,22325
https://openalex.org/I121032520,Medical University of Lublin,PL,education,22247
https://openalex.org/I168180000,University of Mataram,ID,education,22240
https://openalex.org/I2801403999,UCLA Medical Center,US,healthcare,22239
https://openalex.org/I251424209,University of Girona,ES,education,22183
https://openalex.org/I135714990,North University of China,CN,education,22097
https://openalex.org/I149461666,Ca' Foscari University of Venice,IT,education,22046
https://openalex.org/I2801239119,Australian Regenerative Medicine Institute,AU,facility,22010
https://openalex.org/I2799343972,University Hospitals of Cleveland,US,healthcare,22004
https://openalex.org/I105296287,Kurume University,JP,education,21992
https://openalex.org/I152518017,University of Nis,RS,education,21986
https://openalex.org/I66906201,University of Yamanashi,JP,education,21950
https://openalex.org/I74485261,Shandong Agricultural University,CN,education,21946
https://openalex.org/I13511017,Texas State University,US,education,21942
https://openalex.org/I92664306,Walter Reed Army Institute of Research,US,government,21931
https://openalex.org/I179225836,University of Augsburg,DE,education,21902
https://openalex.org/I77920804,Albany Medical Center Hospital,US,healthcare,21891
https://openalex.org/I50441567,Universitat de les Illes Balears,ES,education,21876
https://openalex.org/I4210125143,Chengdu University,CN,education,21840
https://openalex.org/I4210152422,Université Toulouse - Jean Jaurès,FR,education,21797
https://openalex.org/I197907453,Akdeniz University,TR,education,21781
https://openalex.org/I179331831,Taif University,SA,education,21780
https://openalex.org/I2799391451,University Hospital Bonn,DE,healthcare,21761
https://openalex.org/I24571045,University of North Dakota,US,education,21757
https://openalex.org/I12859529,University of Nairobi,KE,education,21728
https://openalex.org/I142608572,Prince Sattam Bin Abdulaziz University,SA,education,21721
https://openalex.org/I123338534,Università degli Studi del Piemonte Orientale “Amedeo Avogadro”,IT,education,21706
https://openalex.org/I4210090567,National Institute of Diabetes and Digestive and Kidney Diseases,US,facility,21682
https://openalex.org/I162720556,Karadeniz Technical University,TR,education,21672
https://openalex.org/I148099405,Xi'an University of Architecture and Technology,CN,education,21651
https://openalex.org/I153230381,Charles Sturt University,AU,education,21650
https://openalex.org/I166928557,University of Monastir,TN,education,21628
https://openalex.org/I82002896,Central University of Venezuela,VE,education,21610
https://openalex.org/I39534123,Gwangju Institute of Science and Technology,KR,education,21602
https://openalex.org/I136765683,Tianjin University of Technology,CN,education,21566
https://openalex.org/I88761825,Korea University of Science and Technology,KR,education,21559
https://openalex.org/I1289437631,Fox Chase Cancer Center,US,healthcare,21559
https://openalex.org/I182627622,Université Sorbonne Nouvelle,FR,education,21506
https://openalex.org/I4210114974,IMEC,BE,nonprofit,21494
https://openalex.org/I2800740805,Haukeland University Hospital,NO,healthcare,21488
https://openalex.org/I6178835,Ibaraki University,JP,education,21451
https://openalex.org/I111966504,University of Fukui,JP,education,21432
https://openalex.org/I38476204,Urmia University,IR,education,21411
https://openalex.org/I130217899,Åbo Akademi University,FI,education,21409
https://openalex.org/I36893310,University of Hyderabad,IN,education,21399
https://openalex.org/I4210158500,National Institute of Mental Health,US,facility,21392
https://openalex.org/I4210146711,Sun Yat-sen University Cancer Center,CN,healthcare,21389
https://openalex.org/I2800555055,Centre Hospitalier Universitaire de Grenoble,FR,healthcare,21385
https://openalex.org/I4210095140,National Institute of Environmental Health Sciences,US,facility,21371
https://openalex.org/I1342547582,Environment and Climate Change Canada,CA,government,21369
https://openalex.org/I5343935,Guilin University of Electronic Technology,CN,education,21361
https://openalex.org/I126460647,Universidade Federal do Rio Grande,BR,education,21349
https://openalex.org/I147962203,Democritus University of Thrace,GR,education,21349
https://openalex.org/I2961216182,Hospital Clínico San Carlos,ES,healthcare,21337
https://openalex.org/I2801345734,China Academy of Engineering Physics,CN,facility,21333
https://openalex.org/I167383011,Henan University of Science and Technology,CN,education,21324
https://openalex.org/I1295499534,Seattle Children's Hospital,US,healthcare,21321
https://openalex.org/I1287163989,Massachusetts Eye and Ear Infirmary,US,healthcare,21289
https://openalex.org/I4210096498,Presbyterian Hospital,US,healthcare,21267
https://openalex.org/I4210158318,Second Affiliated Hospital of Zhejiang University,CN,healthcare,21231
https://openalex.org/I4210123216,Rudjer Boskovic Institute,HR,facility,21183
https://openalex.org/I7863295,Villanova University,US,education,21174
https://openalex.org/I75381157,Wilfrid Laurier University,CA,education,21155
https://openalex.org/I89015989,Dankook University,KR,education,21136
https://openalex.org/I146824383,Hallym University,KR,education,21124
https://openalex.org/I72253084,Saitama University,JP,education,21097
https://openalex.org/I929597975,National University of Sciences and Technology,PK,education,21090
https://openalex.org/I1281539108,Hospital for Special Surgery,US,healthcare,21089
https://openalex.org/I6498739,Indian Statistical Institute,IN,education,21024
